Sector_12,Fiscal_Year,Budget_Amount,GDP_Growth_Rate,Inflation_CPI,Exchange_Rate_USD,Fiscal_Deficit_GDP,Global_GDP_Growth,Election_Year,High_Inflation,GDP_Growth_Lag1,Inflation_Lag1,Sector_Share_GDP,Year_End,Budget_Lag1,Budget_Lag2,Budget_Growth_Lag1,Sector_Share_Lag1,Sector_Share_Growth,Budget_Log,Share_Log,Budget_Log_Diff1,Share_Log_Diff1,Budget_LogDiff1_MA3,Share_LogDiff1_MA3,Trend,Inflation_x_Election,GDPGrowth_x_Election
governance and administration,19-20,68254.9,5.77772470686801,4.8,74.53,4.6,-2.9,1.0,1.0,3.87143694070356,3.4,5.0,2020,66410.34,20831.13,0.027775192838946472,5.0,0.0,11.131004505341872,1.6094379124341003,0.027396459109331417,0.0,0.3918461810544187,0.0,13,4.8,5.77772470686801
governance and administration,20-21,81494.2,9.68959249192875,6.2,73.23,9.2,6.2,0.0,0.0,5.77772470686801,4.8,5.3,2021,68254.9,66410.34,0.1939684916394282,5.0,0.06000000000000005,11.308287131052388,1.667706820558076,0.17728262571051623,0.05826890812397578,0.45469444986299595,0.019422969374658594,14,0.0,0.0
governance and administration,21-22,77450.87,7.60936497768895,5.5,74.57,6.7,3.4,0.0,1.0,9.68959249192875,6.2,5.4,2022,81494.2,68254.9,-0.04961494192224725,5.3,0.018867924528301883,11.257399078835507,1.6863989535702288,-0.050888052216881974,0.01869213301215278,0.05126367753432189,0.02565368037870952,15,0.0,0.0
governance and administration,22-23,87283.70999999999,9.19075493028345,6.7,81.35,6.4,2.8,0.0,0.0,7.60936497768895,5.5,5.3,2023,77450.87,81494.2,0.12695583664844556,5.4,-0.0185185185185186,11.376919126477988,1.667706820558076,0.11952004764248159,-0.01869213301215278,0.08197154037870528,0.019422969374658594,16,0.0,0.0
governance and administration,23-24,94545.62,6.48422363033757,5.4,81.94,5.6,3.2,0.0,0.0,9.19075493028345,6.7,5.3,2024,87283.70999999999,77450.87,0.0831989153531627,5.3,0.0,11.456837748317653,1.667706820558076,0.07991862183966525,0.0,0.049516872421754954,0.0,17,0.0,0.0
infrastructure and transport,05-06,17188.47,8.06073257166651,4.2,44.27,4.0,4.1,0.0,0.0,,,2.8,2006,,,,,,9.751994089180092,1.0296194171811581,,,,,1,0.0,0.0
infrastructure and transport,06-07,6404.02,7.6608150670107,6.6,45.28,3.4,4.3,0.0,1.0,8.06073257166651,4.2,2.9,2007,17188.47,,-0.6274234995901322,2.8,0.03571428571428581,8.764681197159824,1.0647107369924282,-0.9873128920202685,0.035091319811270116,-0.9873128920202685,0.035091319811270116,2,0.0,0.0
infrastructure and transport,07-08,7497.71,3.08669805921981,6.2,40.24,2.7,3.0,0.0,1.0,7.6608150670107,6.6,2.9,2008,6404.02,17188.47,0.17078179018803796,2.9,0.0,8.922352919567356,1.0647107369924282,0.1576717224075317,0.0,-0.4148205848063684,0.017545659905635058,3,0.0,0.0
infrastructure and transport,09-10,27453.31,8.49758470221235,12.3,47.42,6.4,4.6,1.0,1.0,7.86188883286074,9.1,3.0,2010,7497.71,6404.02,2.661559329448592,2.9,0.034482758620689724,10.220242022546106,1.0986122886681098,1.2978891029787505,0.03390155167568154,0.1560826444553379,0.022997623828983887,4,12.3,8.49758470221235
infrastructure and transport,10-11,34495.16,5.24131619937695,10.5,45.58,6.5,3.3,0.0,1.0,8.49758470221235,12.3,3.0,2011,27453.31,7497.71,0.2565027677901135,3.0,0.0,10.448574303322836,1.0986122886681098,0.22833228077672985,0.0,0.5612977020543374,0.01130051722522718,5,0.0,0.0
infrastructure and transport,11-12,36931.34,5.45638755166587,8.4,47.92,5.9,3.5,0.0,1.0,5.24131619937695,10.5,3.0,2012,34495.16,27453.31,0.07062382084906971,3.0,0.0,10.516815792051585,1.0986122886681098,0.06824148872874858,0.0,0.5314876241614096,0.01130051722522718,6,0.0,0.0
infrastructure and transport,12-13,45042.49,6.38610640094825,10.2,53.21,5.9,3.4,0.0,1.0,5.45638755166587,8.4,3.1,2013,36931.34,34495.16,0.21962782828892746,3.0,0.03333333333333344,10.715361545477286,1.1314021114911006,0.19854575342570158,0.03278982282299081,0.16503984097706,0.010929940940996937,7,0.0,0.0
infrastructure and transport,13-14,46900.83,7.41022760508854,9.4,60.5,4.5,3.6,0.0,1.0,6.38610640094825,10.2,3.1,2014,45042.49,36931.34,0.041257488207246285,3.1,0.0,10.755790651505922,1.1314021114911006,0.04042910602863614,0.0,0.1024054493943621,0.010929940940996937,8,0.0,0.0
infrastructure and transport,15-16,60815.81,8.25630550179086,4.9,65.46,3.9,3.3,0.0,0.0,7.99625378571471,5.9,3.2,2016,46900.83,45042.49,0.2966894189292597,3.1,0.032258064516129004,11.015605067046302,1.1631508098056809,0.25981441554037943,0.03174869831458027,0.16626309166490572,0.02151284037919036,9,0.0,0.0
infrastructure and transport,16-17,68566.28,6.79538341897911,4.5,67.07,3.5,3.8,0.0,0.0,8.25630550179086,4.9,3.2,2017,60815.81,46900.83,0.12744169649306647,3.2,0.0,11.135556147676532,1.1631508098056809,0.11995108063022997,0.0,0.14006486739974852,0.010582899438193424,10,0.0,0.0
infrastructure and transport,17-18,103586.84,6.45385134497769,3.6,64.45,3.5,3.6,0.0,0.0,6.79538341897911,4.5,3.3,2018,68566.28,60815.81,0.5107548491765923,3.2,0.031249999999999778,11.548165573711877,1.1939224684724346,0.41260942603534545,0.030771658666753687,0.2641249740686516,0.020840118993777985,11,0.0,0.0
infrastructure and transport,18-19,121249.12,3.87143694070356,3.4,69.92,3.4,2.8,0.0,0.0,6.45385134497769,3.6,3.3,2019,103586.84,68566.28,0.17050698718099722,3.3,0.0,11.705602551041434,1.1939224684724346,0.15743697732955653,0.0,0.22999916133171064,0.010257219555584562,12,0.0,0.0
infrastructure and transport,19-20,137450.7,5.77772470686801,4.8,74.53,4.6,-2.9,1.0,1.0,3.87143694070356,3.4,3.4,2020,121249.12,103586.84,0.13362224814497647,3.3,0.030303030303030276,11.831020586341428,1.2237754316221157,0.12541803529999385,0.02985296314968111,0.23182147955496527,0.020208207272144934,13,4.8,5.77772470686801
infrastructure and transport,20-21,147460.83000000002,9.68959249192875,6.2,73.23,9.2,6.2,0.0,0.0,5.77772470686801,4.8,3.4,2021,137450.7,121249.12,0.07282705726489569,3.4,0.0,11.901317860172858,1.2237754316221157,0.07029727383143047,0.0,0.11771742882032694,0.00995098771656037,14,0.0,0.0
infrastructure and transport,21-22,177609.02,7.60936497768895,5.5,74.57,6.7,3.4,0.0,1.0,9.68959249192875,6.2,3.5,2022,147460.83000000002,137450.7,0.2044488017597621,3.4,0.02941176470588247,12.087339896538813,1.252762968495368,0.18602203636595505,0.028987536873252395,0.1272457818324598,0.019613500007644502,15,0.0,0.0
infrastructure and transport,22-23,288033.67,9.19075493028345,6.7,81.35,6.4,2.8,0.0,0.0,7.60936497768895,5.5,3.5,2023,177609.02,147460.83000000002,0.6217288401230974,3.5,0.0,12.570832662006897,1.252762968495368,0.4834927654680836,0.0,0.24660402522182304,0.009662512291084132,16,0.0,0.0
infrastructure and transport,23-24,352198.41000000003,6.48422363033757,5.4,81.94,5.6,3.2,0.0,0.0,9.19075493028345,6.7,3.5,2024,288033.67,177609.02,0.22276819234362444,3.5,0.0,12.771949960553643,1.252762968495368,0.20111729854674643,0.0,0.29021070012692834,0.009662512291084132,17,0.0,0.0
regional and development,05-06,3237.56,8.06073257166651,4.2,44.27,4.0,4.1,0.0,0.0,,,2.8,2006,,,,,,8.082575238654595,1.0296194171811581,,,,,1,0.0,0.0
regional and development,06-07,4474.14,7.6608150670107,6.6,45.28,3.4,4.3,0.0,1.0,8.06073257166651,4.2,3.0,2007,3237.56,,0.3819481337797601,2.8,0.0714285714285714,8.4060694334693,1.0986122886681098,0.323494194814705,0.06899287148695166,0.323494194814705,0.06899287148695166,2,0.0,0.0
regional and development,07-08,4381.32,3.08669805921981,6.2,40.24,2.7,3.0,0.0,1.0,7.6608150670107,6.6,3.2,2008,4474.14,3237.56,-0.02074588636028385,3.0,0.06666666666666665,8.38510532783073,1.1631508098056809,-0.020964105638569208,0.06453852113757108,0.1512650445880679,0.06676569631226137,3,0.0,0.0
regional and development,09-10,4429.92,8.49758470221235,12.3,47.42,6.4,4.6,1.0,1.0,7.86188883286074,9.1,4.0,2010,4381.32,4474.14,0.01109254745145316,3.2,0.25,8.396136804185376,1.3862943611198906,0.01103147635464552,0.2231435513142097,0.10452052184359377,0.11889164797957748,4,12.3,8.49758470221235
regional and development,10-11,4701.379999999999,5.24131619937695,10.5,45.58,6.5,3.3,0.0,1.0,8.49758470221235,12.3,4.2,2011,4429.92,4381.32,0.06127875898436064,4.0,0.050000000000000044,8.455611361622385,1.4350845252893227,0.05947455743700836,0.04879016416943216,0.016513976051028223,0.11215741220707098,5,0.0,0.0
regional and development,11-12,5715.32,5.45638755166587,8.4,47.92,5.9,3.5,0.0,1.0,5.24131619937695,10.5,4.5,2012,4701.379999999999,4429.92,0.21566859092436697,4.2,0.0714285714285714,8.650905567662237,1.5040773967762742,0.19529420603985237,0.06899287148695143,0.08860007994383541,0.11364219565686444,6,0.0,0.0
regional and development,12-13,6393.98,6.38610640094825,10.2,53.21,5.9,3.4,0.0,1.0,5.45638755166587,8.4,4.3,2013,5715.32,4701.379999999999,0.11874400733467239,4.5,-0.04444444444444451,8.763112201682459,1.4586150226995167,0.11220663402022168,-0.04546237407675746,0.12232513249902748,0.02410688719320871,7,0.0,0.0
regional and development,13-14,7001.549999999999,7.41022760508854,9.4,60.5,4.5,3.6,0.0,1.0,6.38610640094825,10.2,4.1,2014,6393.98,5715.32,0.09502219275005541,4.3,-0.04651162790697683,8.85388683209719,1.410986973710262,0.09077463041473166,-0.04762804898925466,0.13275849015826857,-0.008032517193020228,8,0.0,0.0
regional and development,15-16,6443.86,8.25630550179086,4.9,65.46,3.9,3.3,0.0,0.0,7.99625378571471,5.9,3.8,2016,7001.549999999999,6393.98,-0.0796523626911183,4.1,-0.07317073170731703,8.770883018424609,1.33500106673234,-0.08300381367258147,-0.07598590697792207,0.03999248358745729,-0.056358776681311396,9,0.0,0.0
regional and development,16-17,5700.59,6.79538341897911,4.5,67.07,3.5,3.8,0.0,0.0,8.25630550179086,4.9,3.6,2017,6443.86,7001.549999999999,-0.11534546064005113,3.8,-0.05263157894736836,8.648324957237907,1.2809338454620642,-0.12255806118670165,-0.054067221270275745,-0.03826241481485049,-0.05922705907915082,10,0.0,0.0
regional and development,17-18,17499.37,6.45385134497769,3.6,64.45,3.5,3.6,0.0,0.0,6.79538341897911,4.5,3.4,2018,5700.59,6443.86,2.06974716652136,3.6,-0.05555555555555558,9.76992015926359,1.2237754316221157,1.1215952020256825,-0.057158413839948574,0.3053444423887998,-0.06240384736271546,11,0.0,0.0
regional and development,18-19,19523.86,3.87143694070356,3.4,69.92,3.4,2.8,0.0,0.0,6.45385134497769,3.6,3.2,2019,17499.37,5700.59,0.11568930767221919,3.4,-0.05882352941176461,9.879392586319579,1.1631508098056809,0.10947242705598903,-0.0606246218164348,0.3695031892983233,-0.05728341897555304,12,0.0,0.0
regional and development,19-20,20871.4,5.77772470686801,4.8,74.53,4.6,-2.9,1.0,1.0,3.87143694070356,3.4,3.0,2020,19523.86,17499.37,0.06902016302104208,3.2,-0.0625,9.946135079757147,1.0986122886681098,0.06674249343756777,-0.06453852113757108,0.43260337417307976,-0.060773852264651484,13,4.8,5.77772470686801
regional and development,20-21,23034.99,9.68959249192875,6.2,73.23,9.2,6.2,0.0,0.0,5.77772470686801,4.8,3.1,2021,20871.4,19523.86,0.10366290713608106,3.0,0.03333333333333344,10.044769643247935,1.1314021114911006,0.0986345634907888,0.03278982282299081,0.09161649466144854,-0.030791106710338356,14,0.0,0.0
regional and development,21-22,23025.15,7.60936497768895,5.5,74.57,6.7,3.4,0.0,1.0,9.68959249192875,6.2,3.2,2022,23034.99,20871.4,-0.00042717622191279503,3.1,0.032258064516129004,10.044342375760268,1.1631508098056809,-0.00042726748766774847,0.03174869831458027,0.05498326314689628,0.0,15,0.0,0.0
regional and development,22-23,25407.49,9.19075493028345,6.7,81.35,6.4,2.8,0.0,0.0,7.60936497768895,5.5,3.3,2023,23025.15,23034.99,0.1034668612365175,3.2,0.031249999999999778,10.142799291427272,1.1939224684724346,0.0984569156670041,0.030771658666753687,0.06555473722337506,0.03177005993477492,16,0.0,0.0
regional and development,23-24,31008.08,6.48422363033757,5.4,81.94,5.6,3.2,0.0,0.0,9.19075493028345,6.7,3.3,2024,25407.49,23025.15,0.22043066827931446,3.3,0.0,10.342003094666525,1.1939224684724346,0.19920380323925357,0.0,0.09907781713952997,0.020840118993777985,17,0.0,0.0
science and innovation,05-06,6799.6,8.06073257166651,4.2,44.27,4.0,4.1,0.0,0.0,,,0.74,2006,,,,,,8.824619065904615,-0.3011050927839216,,,,,1,0.0,0.0
science and innovation,06-07,7640.6,7.6608150670107,6.6,45.28,3.4,4.3,0.0,1.0,8.06073257166651,4.2,0.77,2007,6799.6,,0.12368374610271182,0.74,0.04054054054054057,8.941231413108344,-0.2613647641344075,0.11661234720372882,0.0397403286495141,0.11661234720372882,0.0397403286495141,2,0.0,0.0
science and innovation,07-08,8230.3,3.08669805921981,6.2,40.24,2.7,3.0,0.0,1.0,7.6608150670107,6.6,0.77,2008,7640.6,6799.6,0.07717980263330082,0.77,0.0,9.015577745011617,-0.2613647641344075,0.07434633190327311,0.0,0.09547933955350096,0.01987016432475705,3,0.0,0.0
science and innovation,09-10,10807.0,8.49758470221235,12.3,47.42,6.4,4.6,1.0,1.0,7.86188883286074,9.1,0.82,2010,8230.3,7640.6,0.31307485753860753,0.77,0.06493506493506485,9.287949351303165,-0.19845093872383832,0.2723716062915482,0.0629138254105692,0.1544434284661834,0.0342180513533611,4,12.3,8.49758470221235
science and innovation,10-11,12357.0,5.24131619937695,10.5,45.58,6.5,3.3,0.0,1.0,8.49758470221235,12.3,0.75,2011,10807.0,8230.3,0.14342555750902197,0.82,-0.08536585365853655,9.42197798310419,-0.2876820724517809,0.13402863180102464,-0.08923113372794259,0.160248856665282,-0.008772436105791129,5,0.0,0.0
science and innovation,11-12,14170.92,5.45638755166587,8.4,47.92,5.9,3.5,0.0,1.0,5.24131619937695,10.5,0.84,2012,12357.0,10807.0,0.146792910900704,0.75,0.11999999999999988,9.55894725647692,-0.1743533871447778,0.13696927337272946,0.1133286853070031,0.1811231704884341,0.02900379232987657,6,0.0,0.0
science and innovation,12-13,14572.61,6.38610640094825,10.2,53.21,5.9,3.4,0.0,1.0,5.45638755166587,8.4,0.82,2013,14170.92,12357.0,0.02834607774230613,0.84,-0.023809523809523836,9.586899018355789,-0.19845093872383832,0.027951761878869164,-0.024097551579060517,0.09964988901754109,0.0,7,0.0,0.0
science and innovation,13-14,15049.33,7.41022760508854,9.4,60.5,4.5,3.6,0.0,1.0,6.38610640094825,10.2,0.8,2014,14572.61,14170.92,0.03271342607810124,0.82,-0.024390243902438935,9.61908875091363,-0.2231435513142097,0.032189732557840856,-0.024692612590371393,0.06570358926981316,0.021512840379190396,8,0.0,0.0
science and innovation,15-16,16880.03,8.25630550179086,4.9,65.46,3.9,3.3,0.0,0.0,7.99625378571471,5.9,0.69,2016,15049.33,14572.61,0.12164661151027989,0.8,-0.13750000000000007,9.733886545399553,-0.37106368139083207,0.11479779448592353,-0.14792013007662236,0.05831309630754452,-0.0655700980820181,9,0.0,0.0
science and innovation,16-17,17862.14,6.79538341897911,4.5,67.07,3.5,3.8,0.0,0.0,8.25630550179086,4.9,0.75,2017,16880.03,15049.33,0.05818176863429758,0.69,0.0869565217391306,9.790438668081215,-0.2876820724517809,0.0565521226816621,0.08338160893905117,0.0678465499084755,-0.02974371124264753,10,0.0,0.0
science and innovation,17-18,20579.09,6.45385134497769,3.6,64.45,3.5,3.6,0.0,0.0,6.79538341897911,4.5,0.7,2018,17862.14,16880.03,0.1521066344794073,0.75,-0.06666666666666676,9.932030790723335,-0.35667494393873245,0.14159212264211973,-0.06899287148695155,0.10431401326990179,-0.04451046420817425,11,0.0,0.0
science and innovation,18-19,23105.7,3.87143694070356,3.4,69.92,3.4,2.8,0.0,0.0,6.45385134497769,3.6,0.66,2019,20579.09,17862.14,0.12277559406173943,0.7,-0.05714285714285705,10.047834619318063,-0.4155154439616658,0.11580382859472849,-0.05884050002293334,0.10464935797283677,-0.014817254190277906,12,0.0,0.0
science and innovation,19-20,24335.5,5.77772470686801,4.8,74.53,4.6,-2.9,1.0,1.0,3.87143694070356,3.4,0.66,2020,23105.7,20579.09,0.05322496180596126,0.66,0.0,10.099691468594386,-0.4155154439616658,0.05185684927632295,0.0,0.10308426683772372,-0.042611123836628295,13,4.8,5.77772470686801
science and innovation,20-21,27952.76,9.68959249192875,6.2,73.23,9.2,6.2,0.0,0.0,5.77772470686801,4.8,0.64,2021,24335.5,23105.7,0.14864128536500165,0.66,-0.030303030303030276,10.23827122147187,-0.4462871026284195,0.13857975287748303,-0.030771658666753687,0.10208014358284483,-0.02987071956322901,14,0.0,0.0
science and innovation,21-22,28743.120000000003,7.60936497768895,5.5,74.57,6.7,3.4,0.0,1.0,9.68959249192875,6.2,0.64,2022,27952.76,24335.5,0.028274846562557743,0.64,0.0,10.266153713239817,-0.4462871026284195,0.027882491767947215,0.0,0.07277303130725106,-0.010257219555584562,15,0.0,0.0
science and innovation,22-23,27917.46,9.19075493028345,6.7,81.35,6.4,2.8,0.0,0.0,7.60936497768895,5.5,0.65,2023,28743.120000000003,27952.76,-0.028725482828586557,0.64,0.015625,10.23700757852587,-0.4307829160924542,-0.029146134713947447,0.015504186535965248,0.0457720366438276,-0.00508915737692948,16,0.0,0.0
science and innovation,23-24,28905.33,6.48422363033757,5.4,81.94,5.6,3.2,0.0,0.0,9.19075493028345,6.7,0.65,2024,27917.46,28743.120000000003,0.03538538248107104,0.65,0.0,10.271781286161318,-0.4307829160924542,0.0347737076354484,0.0,0.01117002156314939,0.005168062178655082,17,0.0,0.0
social and services,05-06,28608.45,8.06073257166651,4.2,44.27,4.0,4.1,0.0,0.0,,,5.0,2006,,,,,,10.2614574077153,1.6094379124341003,,,,,1,0.0,0.0
social and services,06-07,48197.7,7.6608150670107,6.6,45.28,3.4,4.3,0.0,1.0,8.06073257166651,4.2,5.1,2007,28608.45,,0.6847365026766565,5.0,0.020000000000000018,10.783066581057836,1.62924053973028,0.5216091733425365,0.019802627296179764,0.5216091733425365,0.019802627296179764,2,0.0,0.0
social and services,07-08,60391.79,3.08669805921981,6.2,40.24,2.7,3.0,0.0,1.0,7.6608150670107,6.6,5.2,2008,48197.7,28608.45,0.25300149177242903,5.1,0.019607843137255054,11.008608447531655,1.6486586255873816,0.2255418664738187,0.019418085857101586,0.3735755199081776,0.019610356576640675,3,0.0,0.0
social and services,09-10,86266.54000000001,8.49758470221235,12.3,47.42,6.4,4.6,1.0,1.0,7.86188883286074,9.1,5.3,2010,60391.79,48197.7,0.42844813839761997,5.2,0.019230769230769162,11.365197084624393,1.667706820558076,0.356588637092738,0.019048194970694432,0.3679132256363644,0.019422969374658594,4,12.3,8.49758470221235
social and services,10-11,99508.37,5.24131619937695,10.5,45.58,6.5,3.3,0.0,1.0,8.49758470221235,12.3,5.3,2011,86266.54000000001,60391.79,0.15349902754880373,5.3,0.0,11.507997040211759,1.667706820558076,0.1427999555873658,0.0,0.24164348638464084,0.01282209360926534,5,0.0,0.0
social and services,11-12,110655.0,5.45638755166587,8.4,47.92,5.9,3.5,0.0,1.0,5.24131619937695,10.5,5.4,2012,99508.37,86266.54000000001,0.1120170092224404,5.3,0.018867924528301883,11.614172531986512,1.6863989535702288,0.10617549177475283,0.01869213301215278,0.20185469481828555,0.012580109327615737,6,0.0,0.0
social and services,12-13,135191.11,6.38610640094825,10.2,53.21,5.9,3.4,0.0,1.0,5.45638755166587,8.4,5.5,2013,110655.0,99508.37,0.22173521304956845,5.4,0.01851851851851838,11.814444685991212,1.7047480922384253,0.20027215400470055,0.01834913866819643,0.14974920045560638,0.012347090560116403,7,0.0,0.0
social and services,13-14,145720.07,7.41022760508854,9.4,60.5,4.5,3.6,0.0,1.0,6.38610640094825,10.2,5.6,2014,135191.11,110655.0,0.07788204416695765,5.5,0.018181818181818077,11.889442731495704,1.7227665977411035,0.07499804550449163,0.01801850550267825,0.127148563761315,0.018353259061009153,8,0.0,0.0
social and services,15-16,53316.64,8.25630550179086,4.9,65.46,3.9,3.3,0.0,0.0,7.99625378571471,5.9,5.9,2016,145720.07,135191.11,-0.6341160143554694,5.6,0.0535714285714286,10.884003756553131,1.7749523509116738,-1.0054389749425727,0.05218575317057028,-0.24338959181112685,0.029517799113814986,9,0.0,0.0
social and services,16-17,70287.81,6.79538341897911,4.5,67.07,3.5,3.8,0.0,0.0,8.25630550179086,4.9,6.0,2017,53316.64,145720.07,0.3183090682383585,5.9,0.016949152542372836,11.160353663047783,1.791759469228055,0.2763499064946515,0.016807118316381153,-0.21803034098114318,0.02900379232987656,10,0.0,0.0
social and services,17-18,159412.99,6.45385134497769,3.6,64.45,3.5,3.6,0.0,0.0,6.79538341897911,4.5,6.1,2018,70287.81,53316.64,1.2680033707125031,6.0,0.016666666666666607,11.97925353511699,1.8082887711792655,0.818899872069208,0.016529301951210496,0.029936934540428933,0.028507391146053978,11,0.0,0.0
social and services,18-19,181379.93,3.87143694070356,3.4,69.92,3.4,2.8,0.0,0.0,6.45385134497769,3.6,6.1,2019,159412.99,70287.81,0.1377989334495262,6.1,0.0,12.108349171071392,1.8082887711792655,0.12909563595440154,0.0,0.4081151381727537,0.011112140089197217,12,0.0,0.0
social and services,19-20,204242.16,5.77772470686801,4.8,74.53,4.6,-2.9,1.0,1.0,3.87143694070356,3.4,6.4,2020,181379.93,159412.99,0.1260460845916085,6.1,0.049180327868852514,12.227061627652626,1.8562979903656263,0.11871245658123364,0.04800921918636081,0.35556932153494775,0.021512840379190434,13,4.8,5.77772470686801
social and services,20-21,215154.24,9.68959249192875,6.2,73.23,9.2,6.2,0.0,0.0,5.77772470686801,4.8,8.3,2021,204242.16,181379.93,0.05342716704523687,6.4,0.296875,12.279110445253599,2.1162555148025524,0.052048817600972797,0.2599575244369261,0.09995230337886933,0.1026555812077623,14,0.0,0.0
social and services,21-22,209816.52,7.60936497768895,5.5,74.57,6.7,3.4,0.0,1.0,9.68959249192875,6.2,8.6,2022,215154.24,204242.16,-0.0248088069284621,8.3,0.036144578313252795,12.253988713503094,2.151762203259462,-0.02512173175050414,0.03550668845690952,0.048546514143900765,0.11449114402673215,15,0.0,0.0
social and services,22-23,234637.34,9.19075493028345,6.7,81.35,6.4,2.8,0.0,0.0,7.60936497768895,5.5,7.2,2023,209816.52,215154.24,0.11829773937724264,8.6,-0.16279069767441856,12.36579636707156,1.9740810260220096,0.11180765356846578,-0.17768117723745225,0.046244913139644815,0.039261011885461126,16,0.0,0.0
social and services,23-24,252239.36,6.48422363033757,5.4,81.94,5.6,3.2,0.0,0.0,9.19075493028345,6.7,6.5,2024,234637.34,209816.52,0.07501798307123653,7.2,-0.09722222222222221,12.438133756949627,1.8718021769015913,0.07233738987806682,-0.10227884912041829,0.05300777056534282,-0.081484445966987,17,0.0,0.0
