Base_Ministry,Fiscal_Year,Budget_Amount,GDP_Growth_Rate,Inflation_CPI,Exchange_Rate_USD,Current_Account_GDP,Global_GDP_Growth,Election_Year,High_Inflation,GDP_Growth_Lag1,Inflation_Lag1
Posts,11-12,5827.67,5.45638755166587,9.47899691419801,53.4372333333333,-5.00488971805303,2.70728114800572,0.0,1.0,5.24131619937695,8.91179336483371
Posts,12-13,6537.12,6.38610640094825,10.0178784746102,58.5978454166667,-2.64566711733892,2.88902201263855,0.0,1.0,5.45638755166587,9.47899691419801
Posts,13-14,7527.09,7.41022760508854,6.66565671867899,61.0295144607843,-1.33950896483453,3.14862374821116,0.0,1.0,6.38610640094825,10.0178784746102
Posts,15-16,7138.7,8.25630550179086,4.94821634062141,67.1953128073894,-0.52788060603752,2.8143608967909,0.0,0.0,7.99625378571471,4.90697344127256
Posts,16-17,9025.53,6.79538341897911,3.32817337461298,65.1215686450659,-1.43948820320989,3.45634160134833,0.0,0.0,8.25630550179086,4.94821634062141
Posts,17-18,9550.0,6.45385134497769,3.9388264669163,68.3894670935422,-2.42697545810527,3.29609128087938,0.0,0.0,6.79538341897911,3.32817337461298
Posts,18-19,11496.18,3.87143694070356,3.72950573539129,70.4203405359551,-1.04961203910072,2.71004016031682,0.0,0.0,6.45385134497769,3.9388264669163
Posts,19-20,11299.1,-5.77772470686801,6.62343677628535,74.0995668836052,1.22362111042791,-2.84908234670684,1.0,1.0,3.87143694070356,3.72950573539129
Posts,20-21,15525.38,9.68959249192875,5.13140747176369,73.9180128154351,-1.05524166809383,6.41954127739844,0.0,0.0,-5.77772470686801,6.62343677628535
Posts,21-22,16528.22,7.60936497768895,6.69903414079852,78.6044905829916,-2.36247481487452,3.35991138278713,0.0,1.0,9.68959249192875,5.13140747176369
Posts,22-23,20820.02,9.19075493028345,5.64914318907925,82.5992764460784,-0.878449448896405,2.94333273070453,0.0,0.0,7.60936497768895,6.69903414079852
Posts,23-24,25814.0,6.48422363033757,4.95303550973656,83.669281580941,-0.828801355740078,2.86326302627855,0.0,0.0,9.19075493028345,5.64914318907925
Power,05-06,3061.7,8.06073257166651,5.79652337561634,45.3070083333333,-0.988988302952292,4.47122116709618,0.0,0.0,,
Power,06-07,5567.0,7.6608150670107,6.37288135593231,41.3485333333333,-0.66371764877261,4.38558322159378,0.0,1.0,8.06073257166651,5.79652337561634
Power,07-08,5552.19,3.08669805921981,8.34926704907581,43.5051833333333,-2.58337749259838,2.07395272619111,0.0,1.0,7.6608150670107,6.37288135593231
Power,09-10,9202.0,8.49758470221235,11.9893899204244,45.7258121212121,-3.25348368945179,4.52714707154176,1.0,1.0,7.86188883286074,10.8823529411764
Power,10-11,10474.87,5.24131619937695,8.91179336483371,46.6704666666667,-3.42928468606061,3.34731098254233,0.0,1.0,8.49758470221235,11.9893899204244
Power,11-12,9506.99,5.45638755166587,9.47899691419801,53.4372333333333,-5.00488971805303,2.70728114800572,0.0,1.0,5.24131619937695,8.91179336483371
Power,12-13,9519.11,6.38610640094825,10.0178784746102,58.5978454166667,-2.64566711733892,2.88902201263855,0.0,1.0,5.45638755166587,9.47899691419801
Power,13-14,10073.07,7.41022760508854,6.66565671867899,61.0295144607843,-1.33950896483453,3.14862374821116,0.0,1.0,6.38610640094825,10.0178784746102
Power,15-16,6725.93,8.25630550179086,4.94821634062141,67.1953128073894,-0.52788060603752,2.8143608967909,0.0,0.0,7.99625378571471,4.90697344127256
Power,16-17,12252.71,6.79538341897911,3.32817337461298,65.1215686450659,-1.43948820320989,3.45634160134833,0.0,0.0,8.25630550179086,4.94821634062141
Power,17-18,13881.14,6.45385134497769,3.9388264669163,68.3894670935422,-2.42697545810527,3.29609128087938,0.0,0.0,6.79538341897911,3.32817337461298
Power,18-19,15046.92,3.87143694070356,3.72950573539129,70.4203405359551,-1.04961203910072,2.71004016031682,0.0,0.0,6.45385134497769,3.9388264669163
Power,19-20,15874.82,-5.77772470686801,6.62343677628535,74.0995668836052,1.22362111042791,-2.84908234670684,1.0,1.0,3.87143694070356,3.72950573539129
Power,20-21,15874.82,9.68959249192875,5.13140747176369,73.9180128154351,-1.05524166809383,6.41954127739844,0.0,0.0,-5.77772470686801,6.62343677628535
Power,21-22,15322.0,7.60936497768895,6.69903414079852,78.6044905829916,-2.36247481487452,3.35991138278713,0.0,1.0,9.68959249192875,5.13140747176369
Power,22-23,16074.74,9.19075493028345,5.64914318907925,82.5992764460784,-0.878449448896405,2.94333273070453,0.0,0.0,7.60936497768895,6.69903414079852
Power,23-24,20671.32,6.48422363033757,4.95303550973656,83.669281580941,-0.828801355740078,2.86326302627855,0.0,0.0,9.19075493028345,5.64914318907925
Public Enterprises,05-06,32.93,8.06073257166651,5.79652337561634,45.3070083333333,-0.988988302952292,4.47122116709618,0.0,0.0,,
Public Enterprises,06-07,35.32,7.6608150670107,6.37288135593231,41.3485333333333,-0.66371764877261,4.38558322159378,0.0,1.0,8.06073257166651,5.79652337561634
Public Enterprises,07-08,14.43,3.08669805921981,8.34926704907581,43.5051833333333,-2.58337749259838,2.07395272619111,0.0,1.0,7.6608150670107,6.37288135593231
Public Enterprises,09-10,17.2,8.49758470221235,11.9893899204244,45.7258121212121,-3.25348368945179,4.52714707154176,1.0,1.0,7.86188883286074,10.8823529411764
Public Enterprises,10-11,15.72,5.24131619937695,8.91179336483371,46.6704666666667,-3.42928468606061,3.34731098254233,0.0,1.0,8.49758470221235,11.9893899204244
Public Enterprises,11-12,18.69,5.45638755166587,9.47899691419801,53.4372333333333,-5.00488971805303,2.70728114800572,0.0,1.0,5.24131619937695,8.91179336483371
Public Enterprises,12-13,21.93,6.38610640094825,10.0178784746102,58.5978454166667,-2.64566711733892,2.88902201263855,0.0,1.0,5.45638755166587,9.47899691419801
Public Enterprises,13-14,19.39,7.41022760508854,6.66565671867899,61.0295144607843,-1.33950896483453,3.14862374821116,0.0,1.0,6.38610640094825,10.0178784746102
Public Enterprises,15-16,19.0,8.25630550179086,4.94821634062141,67.1953128073894,-0.52788060603752,2.8143608967909,0.0,0.0,7.99625378571471,4.90697344127256
Public Enterprises,16-17,20.42,6.79538341897911,3.32817337461298,65.1215686450659,-1.43948820320989,3.45634160134833,0.0,0.0,8.25630550179086,4.94821634062141
Public Enterprises,17-18,19.38,6.45385134497769,3.9388264669163,68.3894670935422,-2.42697545810527,3.29609128087938,0.0,0.0,6.79538341897911,3.32817337461298
Public Enterprises,18-19,20.44,3.87143694070356,3.72950573539129,70.4203405359551,-1.04961203910072,2.71004016031682,0.0,0.0,6.45385134497769,3.9388264669163
Public Enterprises,19-20,22.64,-5.77772470686801,6.62343677628535,74.0995668836052,1.22362111042791,-2.84908234670684,1.0,1.0,3.87143694070356,3.72950573539129
Public Enterprises,20-21,24.15,9.68959249192875,5.13140747176369,73.9180128154351,-1.05524166809383,6.41954127739844,0.0,0.0,-5.77772470686801,6.62343677628535
Public Enterprises,21-22,21.81,7.60936497768895,6.69903414079852,78.6044905829916,-2.36247481487452,3.35991138278713,0.0,1.0,9.68959249192875,5.13140747176369
Public Enterprises,22-23,30.0,9.19075493028345,5.64914318907925,82.5992764460784,-0.878449448896405,2.94333273070453,0.0,0.0,7.60936497768895,6.69903414079852
Public Enterprises,23-24,33.05,6.48422363033757,4.95303550973656,83.669281580941,-0.828801355740078,2.86326302627855,0.0,0.0,9.19075493028345,5.64914318907925
Road Transport and Highways,05-06,12411.0,8.06073257166651,5.79652337561634,45.3070083333333,-0.988988302952292,4.47122116709618,0.0,0.0,,
Road Transport and Highways,06-07,1512.49,7.6608150670107,6.37288135593231,41.3485333333333,-0.66371764877261,4.38558322159378,0.0,1.0,8.06073257166651,5.79652337561634
Road Transport and Highways,07-08,1512.13,3.08669805921981,8.34926704907581,43.5051833333333,-2.58337749259838,2.07395272619111,0.0,1.0,7.6608150670107,6.37288135593231
Road Transport and Highways,09-10,19565.0,8.49758470221235,11.9893899204244,45.7258121212121,-3.25348368945179,4.52714707154176,1.0,1.0,7.86188883286074,10.8823529411764
Road Transport and Highways,10-11,22184.9,5.24131619937695,8.91179336483371,46.6704666666667,-3.42928468606061,3.34731098254233,0.0,1.0,8.49758470221235,11.9893899204244
Road Transport and Highways,11-12,24190.0,5.45638755166587,9.47899691419801,53.4372333333333,-5.00488971805303,2.70728114800572,0.0,1.0,5.24131619937695,8.91179336483371
Road Transport and Highways,12-13,28438.21,6.38610640094825,10.0178784746102,58.5978454166667,-2.64566711733892,2.88902201263855,0.0,1.0,5.45638755166587,9.47899691419801
Road Transport and Highways,13-14,28942.23,7.41022760508854,6.66565671867899,61.0295144607843,-1.33950896483453,3.14862374821116,0.0,1.0,6.38610640094825,10.0178784746102
Road Transport and Highways,15-16,42841.65,8.25630550179086,4.94821634062141,67.1953128073894,-0.52788060603752,2.8143608967909,0.0,0.0,7.99625378571471,4.90697344127256
Road Transport and Highways,16-17,46983.0,6.79538341897911,3.32817337461298,65.1215686450659,-1.43948820320989,3.45634160134833,0.0,0.0,8.25630550179086,4.94821634062141
Road Transport and Highways,17-18,64900.0,6.45385134497769,3.9388264669163,68.3894670935422,-2.42697545810527,3.29609128087938,0.0,0.0,6.79538341897911,3.32817337461298
Road Transport and Highways,18-19,71000.0,3.87143694070356,3.72950573539129,70.4203405359551,-1.04961203910072,2.71004016031682,0.0,0.0,6.45385134497769,3.9388264669163
Road Transport and Highways,19-20,83015.97,-5.77772470686801,6.62343677628535,74.0995668836052,1.22362111042791,-2.84908234670684,1.0,1.0,3.87143694070356,3.72950573539129
Road Transport and Highways,20-21,91823.22,9.68959249192875,5.13140747176369,73.9180128154351,-1.05524166809383,6.41954127739844,0.0,0.0,-5.77772470686801,6.62343677628535
Road Transport and Highways,21-22,118101.0,7.60936497768895,6.69903414079852,78.6044905829916,-2.36247481487452,3.35991138278713,0.0,1.0,9.68959249192875,5.13140747176369
Road Transport and Highways,22-23,199107.71,9.19075493028345,5.64914318907925,82.5992764460784,-0.878449448896405,2.94333273070453,0.0,0.0,7.60936497768895,6.69903414079852
Road Transport and Highways,23-24,270434.71,6.48422363033757,4.95303550973656,83.669281580941,-0.828801355740078,2.86326302627855,0.0,0.0,9.19075493028345,5.64914318907925
Rural Development,05-06,18353.87,8.06073257166651,5.79652337561634,45.3070083333333,-0.988988302952292,4.47122116709618,0.0,0.0,,
Rural Development,06-07,24047.56,7.6608150670107,6.37288135593231,41.3485333333333,-0.66371764877261,4.38558322159378,0.0,1.0,8.06073257166651,5.79652337561634
Rural Development,07-08,27522.86,3.08669805921981,8.34926704907581,43.5051833333333,-2.58337749259838,2.07395272619111,0.0,1.0,7.6608150670107,6.37288135593231
Rural Development,09-10,62706.95,8.49758470221235,11.9893899204244,45.7258121212121,-3.25348368945179,4.52714707154176,1.0,1.0,7.86188883286074,10.8823529411764
Rural Development,10-11,66137.86,5.24131619937695,8.91179336483371,46.6704666666667,-3.42928468606061,3.34731098254233,0.0,1.0,8.49758470221235,11.9893899204244
Rural Development,11-12,74143.72,5.45638755166587,9.47899691419801,53.4372333333333,-5.00488971805303,2.70728114800572,0.0,1.0,5.24131619937695,8.91179336483371
Rural Development,12-13,73221.82,6.38610640094825,10.0178784746102,58.5978454166667,-2.64566711733892,2.88902201263855,0.0,1.0,5.45638755166587,9.47899691419801
Rural Development,13-14,74477.65,7.41022760508854,6.66565671867899,61.0295144607843,-1.33950896483453,3.14862374821116,0.0,1.0,6.38610640094825,10.0178784746102
Rural Development,15-16,7493.08,8.25630550179086,4.94821634062141,67.1953128073894,-0.52788060603752,2.8143608967909,0.0,0.0,7.99625378571471,4.90697344127256
Rural Development,16-17,7671.4,6.79538341897911,3.32817337461298,65.1215686450659,-1.43948820320989,3.45634160134833,0.0,0.0,8.25630550179086,4.94821634062141
Rural Development,17-18,105447.88,6.45385134497769,3.9388264669163,68.3894670935422,-2.42697545810527,3.29609128087938,0.0,0.0,6.79538341897911,3.32817337461298
Rural Development,18-19,112403.92,3.87143694070356,3.72950573539129,70.4203405359551,-1.04961203910072,2.71004016031682,0.0,0.0,6.45385134497769,3.9388264669163
Rural Development,19-20,117647.19,-5.77772470686801,6.62343677628535,74.0995668836052,1.22362111042791,-2.84908234670684,1.0,1.0,3.87143694070356,3.72950573539129
Rural Development,20-21,120147.19,9.68959249192875,5.13140747176369,73.9180128154351,-1.05524166809383,6.41954127739844,0.0,0.0,-5.77772470686801,6.62343677628535
Rural Development,21-22,131519.08,7.60936497768895,6.69903414079852,78.6044905829916,-2.36247481487452,3.35991138278713,0.0,1.0,9.68959249192875,5.13140747176369
Rural Development,22-23,135944.29,9.19075493028345,5.64914318907925,82.5992764460784,-0.878449448896405,2.94333273070453,0.0,0.0,7.60936497768895,6.69903414079852
Rural Development,23-24,157545.0,6.48422363033757,4.95303550973656,83.669281580941,-0.828801355740078,2.86326302627855,0.0,0.0,9.19075493028345,5.64914318907925
Science and Technology,05-06,1636.0,8.06073257166651,5.79652337561634,45.3070083333333,-0.988988302952292,4.47122116709618,0.0,0.0,,
Science and Technology,06-07,1746.0,7.6608150670107,6.37288135593231,41.3485333333333,-0.66371764877261,4.38558322159378,0.0,1.0,8.06073257166651,5.79652337561634
Science and Technology,07-08,1775.0,3.08669805921981,8.34926704907581,43.5051833333333,-2.58337749259838,2.07395272619111,0.0,1.0,7.6608150670107,6.37288135593231
Science and Technology,09-10,2133.0,8.49758470221235,11.9893899204244,45.7258121212121,-3.25348368945179,4.52714707154176,1.0,1.0,7.86188883286074,10.8823529411764
Science and Technology,10-11,2369.0,5.24131619937695,8.91179336483371,46.6704666666667,-3.42928468606061,3.34731098254233,0.0,1.0,8.49758470221235,11.9893899204244
Science and Technology,11-12,2733.0,5.45638755166587,9.47899691419801,53.4372333333333,-5.00488971805303,2.70728114800572,0.0,1.0,5.24131619937695,8.91179336483371
Science and Technology,12-13,2873.22,6.38610640094825,10.0178784746102,58.5978454166667,-2.64566711733892,2.88902201263855,0.0,1.0,5.45638755166587,9.47899691419801
Science and Technology,13-14,3184.27,7.41022760508854,6.66565671867899,61.0295144607843,-1.33950896483453,3.14862374821116,0.0,1.0,6.38610640094825,10.0178784746102
Science and Technology,15-16,3835.7,8.25630550179086,4.94821634062141,67.1953128073894,-0.52788060603752,2.8143608967909,0.0,0.0,7.99625378571471,4.90697344127256
Science and Technology,16-17,4470.2,6.79538341897911,3.32817337461298,65.1215686450659,-1.43948820320989,3.45634160134833,0.0,0.0,8.25630550179086,4.94821634062141
Science and Technology,17-18,4817.27,6.45385134497769,3.9388264669163,68.3894670935422,-2.42697545810527,3.29609128087938,0.0,0.0,6.79538341897911,3.32817337461298
Science and Technology,18-19,5114.78,3.87143694070356,3.72950573539129,70.4203405359551,-1.04961203910072,2.71004016031682,0.0,0.0,6.45385134497769,3.9388264669163
Science and Technology,19-20,5321.01,-5.77772470686801,6.62343677628535,74.0995668836052,1.22362111042791,-2.84908234670684,1.0,1.0,3.87143694070356,3.72950573539129
Science and Technology,20-21,6301.53,9.68959249192875,5.13140747176369,73.9180128154351,-1.05524166809383,6.41954127739844,0.0,0.0,-5.77772470686801,6.62343677628535
Science and Technology,21-22,6067.39,7.60936497768895,6.69903414079852,78.6044905829916,-2.36247481487452,3.35991138278713,0.0,1.0,9.68959249192875,5.13140747176369
Science and Technology,22-23,6000.0,9.19075493028345,5.64914318907925,82.5992764460784,-0.878449448896405,2.94333273070453,0.0,0.0,7.60936497768895,6.69903414079852
Science and Technology,23-24,7931.05,6.48422363033757,4.95303550973656,83.669281580941,-0.828801355740078,2.86326302627855,0.0,0.0,9.19075493028345,5.64914318907925
Scientific and Industrial Research,05-06,1557.0,8.06073257166651,5.79652337561634,45.3070083333333,-0.988988302952292,4.47122116709618,0.0,0.0,,
Scientific and Industrial Research,06-07,1750.0,7.6608150670107,6.37288135593231,41.3485333333333,-0.66371764877261,4.38558322159378,0.0,1.0,8.06073257166651,5.79652337561634
Scientific and Industrial Research,07-08,1902.0,3.08669805921981,8.34926704907581,43.5051833333333,-2.58337749259838,2.07395272619111,0.0,1.0,7.6608150670107,6.37288135593231
Scientific and Industrial Research,09-10,2691.0,8.49758470221235,11.9893899204244,45.7258121212121,-3.25348368945179,4.52714707154176,1.0,1.0,7.86188883286074,10.8823529411764
Scientific and Industrial Research,10-11,2988.0,5.24131619937695,8.91179336483371,46.6704666666667,-3.42928468606061,3.34731098254233,0.0,1.0,8.49758470221235,11.9893899204244
Scientific and Industrial Research,11-12,3385.0,5.45638755166587,9.47899691419801,53.4372333333333,-5.00488971805303,2.70728114800572,0.0,1.0,5.24131619937695,8.91179336483371
Scientific and Industrial Research,12-13,3484.0,6.38610640094825,10.0178784746102,58.5978454166667,-2.64566711733892,2.88902201263855,0.0,1.0,5.45638755166587,9.47899691419801
Scientific and Industrial Research,13-14,3571.0,7.41022760508854,6.66565671867899,61.0295144607843,-1.33950896483453,3.14862374821116,0.0,1.0,6.38610640094825,10.0178784746102
Scientific and Industrial Research,15-16,4031.0,8.25630550179086,4.94821634062141,67.1953128073894,-0.52788060603752,2.8143608967909,0.0,0.0,7.99625378571471,4.90697344127256
Scientific and Industrial Research,16-17,4062.8,6.79538341897911,3.32817337461298,65.1215686450659,-1.43948820320989,3.45634160134833,0.0,0.0,8.25630550179086,4.94821634062141
Scientific and Industrial Research,17-18,4446.0,6.45385134497769,3.9388264669163,68.3894670935422,-2.42697545810527,3.29609128087938,0.0,0.0,6.79538341897911,3.32817337461298
Scientific and Industrial Research,18-19,4795.97,3.87143694070356,3.72950573539129,70.4203405359551,-1.04961203910072,2.71004016031682,0.0,0.0,6.45385134497769,3.9388264669163
Scientific and Industrial Research,19-20,4895.89,-5.77772470686801,6.62343677628535,74.0995668836052,1.22362111042791,-2.84908234670684,1.0,1.0,3.87143694070356,3.72950573539129
Scientific and Industrial Research,20-21,5385.0,9.68959249192875,5.13140747176369,73.9180128154351,-1.05524166809383,6.41954127739844,0.0,0.0,-5.77772470686801,6.62343677628535
Scientific and Industrial Research,21-22,5224.27,7.60936497768895,6.69903414079852,78.6044905829916,-2.36247481487452,3.35991138278713,0.0,1.0,9.68959249192875,5.13140747176369
Scientific and Industrial Research,22-23,5636.46,9.19075493028345,5.64914318907925,82.5992764460784,-0.878449448896405,2.94333273070453,0.0,0.0,7.60936497768895,6.69903414079852
Scientific and Industrial Research,23-24,5746.51,6.48422363033757,4.95303550973656,83.669281580941,-0.828801355740078,2.86326302627855,0.0,0.0,9.19075493028345,5.64914318907925
Secondary Education and Higher Education,05-06,5800.5,8.06073257166651,5.79652337561634,45.3070083333333,-0.988988302952292,4.47122116709618,0.0,0.0,,
Secondary Education and Higher Education,06-07,6982.28,7.6608150670107,6.37288135593231,41.3485333333333,-0.66371764877261,4.38558322159378,0.0,1.0,8.06073257166651,5.79652337561634
Secondary Education and Higher Education,07-08,9209.5,3.08669805921981,8.34926704907581,43.5051833333333,-2.58337749259838,2.07395272619111,0.0,1.0,7.6608150670107,6.37288135593231
Secondary Education and Higher Education,09-10,15429.0,8.49758470221235,11.9893899204244,45.7258121212121,-3.25348368945179,4.52714707154176,1.0,1.0,7.86188883286074,10.8823529411764
Secondary Education and Higher Education,10-11,16690.0,5.24131619937695,8.91179336483371,46.6704666666667,-3.42928468606061,3.34731098254233,0.0,1.0,8.49758470221235,11.9893899204244
Secondary Education and Higher Education,11-12,21912.0,5.45638755166587,9.47899691419801,53.4372333333333,-5.00488971805303,2.70728114800572,0.0,1.0,5.24131619937695,8.91179336483371
Secondary Education and Higher Education,12-13,25275.0,6.38610640094825,10.0178784746102,58.5978454166667,-2.64566711733892,2.88902201263855,0.0,1.0,5.45638755166587,9.47899691419801
Secondary Education and Higher Education,13-14,26750.0,7.41022760508854,6.66565671867899,61.0295144607843,-1.33950896483453,3.14862374821116,0.0,1.0,6.38610640094825,10.0178784746102
Secondary Education and Higher Education,15-16,25700.26,8.25630550179086,4.94821634062141,67.1953128073894,-0.52788060603752,2.8143608967909,0.0,0.0,7.99625378571471,4.90697344127256
Secondary Education and Higher Education,16-17,27585.0,6.79538341897911,3.32817337461298,65.1215686450659,-1.43948820320989,3.45634160134833,0.0,0.0,8.25630550179086,4.94821634062141
Secondary Education and Higher Education,17-18,33329.7,6.45385134497769,3.9388264669163,68.3894670935422,-2.42697545810527,3.29609128087938,0.0,0.0,6.79538341897911,3.32817337461298
Secondary Education and Higher Education,18-19,35010.29,3.87143694070356,3.72950573539129,70.4203405359551,-1.04961203910072,2.71004016031682,0.0,0.0,6.45385134497769,3.9388264669163
Secondary Education and Higher Education,19-20,37461.01,-5.77772470686801,6.62343677628535,74.0995668836052,1.22362111042791,-2.84908234670684,1.0,1.0,3.87143694070356,3.72950573539129
Secondary Education and Higher Education,20-21,39466.52,9.68959249192875,5.13140747176369,73.9180128154351,-1.05524166809383,6.41954127739844,0.0,0.0,-5.77772470686801,6.62343677628535
Secondary Education and Higher Education,21-22,38350.65,7.60936497768895,6.69903414079852,78.6044905829916,-2.36247481487452,3.35991138278713,0.0,1.0,9.68959249192875,5.13140747176369
Secondary Education and Higher Education,22-23,40828.35,9.19075493028345,5.64914318907925,82.5992764460784,-0.878449448896405,2.94333273070453,0.0,0.0,7.60936497768895,6.69903414079852
Secondary Education and Higher Education,23-24,44094.62,6.48422363033757,4.95303550973656,83.669281580941,-0.828801355740078,2.86326302627855,0.0,0.0,9.19075493028345,5.64914318907925
Shipping,05-06,963.92,8.06073257166651,5.79652337561634,45.3070083333333,-0.988988302952292,4.47122116709618,0.0,0.0,,
Shipping,06-07,1236.67,7.6608150670107,6.37288135593231,41.3485333333333,-0.66371764877261,4.38558322159378,0.0,1.0,8.06073257166651,5.79652337561634
Shipping,07-08,1553.5,3.08669805921981,8.34926704907581,43.5051833333333,-2.58337749259838,2.07395272619111,0.0,1.0,7.6608150670107,6.37288135593231
Shipping,09-10,1755.53,8.49758470221235,11.9893899204244,45.7258121212121,-3.25348368945179,4.52714707154176,1.0,1.0,7.86188883286074,10.8823529411764
Shipping,10-11,1935.89,5.24131619937695,8.91179336483371,46.6704666666667,-3.42928468606061,3.34731098254233,0.0,1.0,8.49758470221235,11.9893899204244
Shipping,11-12,1806.0,5.45638755166587,9.47899691419801,53.4372333333333,-5.00488971805303,2.70728114800572,0.0,1.0,5.24131619937695,8.91179336483371
Shipping,12-13,1679.49,6.38610640094825,10.0178784746102,58.5978454166667,-2.64566711733892,2.88902201263855,0.0,1.0,5.45638755166587,9.47899691419801
Shipping,13-14,1712.67,7.41022760508854,6.66565671867899,61.0295144607843,-1.33950896483453,3.14862374821116,0.0,1.0,6.38610640094825,10.0178784746102
Shipping,15-16,1439.79,8.25630550179086,4.94821634062141,67.1953128073894,-0.52788060603752,2.8143608967909,0.0,0.0,7.99625378571471,4.90697344127256
Shipping,16-17,1531.0,6.79538341897911,3.32817337461298,65.1215686450659,-1.43948820320989,3.45634160134833,0.0,0.0,8.25630550179086,4.94821634062141
Shipping,17-18,1773.0,6.45385134497769,3.9388264669163,68.3894670935422,-2.42697545810527,3.29609128087938,0.0,0.0,6.79538341897911,3.32817337461298
Shipping,18-19,1881.13,3.87143694070356,3.72950573539129,70.4203405359551,-1.04961203910072,2.71004016031682,0.0,0.0,6.45385134497769,3.9388264669163
Shipping,19-20,1902.56,-5.77772470686801,6.62343677628535,74.0995668836052,1.22362111042791,-2.84908234670684,1.0,1.0,3.87143694070356,3.72950573539129
Shipping,20-21,1800.0,9.68959249192875,5.13140747176369,73.9180128154351,-1.05524166809383,6.41954127739844,0.0,0.0,-5.77772470686801,6.62343677628535
Shipping,21-22,1702.35,7.60936497768895,6.69903414079852,78.6044905829916,-2.36247481487452,3.35991138278713,0.0,1.0,9.68959249192875,5.13140747176369
Shipping,22-23,1709.5,9.19075493028345,5.64914318907925,82.5992764460784,-0.878449448896405,2.94333273070453,0.0,0.0,7.60936497768895,6.69903414079852
Shipping,23-24,2218.74,6.48422363033757,4.95303550973656,83.669281580941,-0.828801355740078,2.86326302627855,0.0,0.0,9.19075493028345,5.64914318907925
Small Scale Industries,05-06,460.3,8.06073257166651,5.79652337561634,45.3070083333333,-0.988988302952292,4.47122116709618,0.0,0.0,,
Small Scale Industries,06-07,524.24,7.6608150670107,6.37288135593231,41.3485333333333,-0.66371764877261,4.38558322159378,0.0,1.0,8.06073257166651,5.79652337561634
Small Scale Industries,07-08,585.41,3.08669805921981,8.34926704907581,43.5051833333333,-2.58337749259838,2.07395272619111,0.0,1.0,7.6608150670107,6.37288135593231
Small Scale Industries,09-10,349.0,8.49758470221235,11.9893899204244,45.7258121212121,-3.25348368945179,4.52714707154176,1.0,1.0,7.86188883286074,10.8823529411764
Small Scale Industries,10-11,447.7,5.24131619937695,8.91179336483371,46.6704666666667,-3.42928468606061,3.34731098254233,0.0,1.0,8.49758470221235,11.9893899204244
Small Scale Industries,11-12,3001.29,5.45638755166587,9.47899691419801,53.4372333333333,-5.00488971805303,2.70728114800572,0.0,1.0,5.24131619937695,8.91179336483371
Small Scale Industries,12-13,498.35,6.38610640094825,10.0178784746102,58.5978454166667,-2.64566711733892,2.88902201263855,0.0,1.0,5.45638755166587,9.47899691419801
Small Scale Industries,13-14,497.7,7.41022760508854,6.66565671867899,61.0295144607843,-1.33950896483453,3.14862374821116,0.0,1.0,6.38610640094825,10.0178784746102
Small Scale Industries,15-16,606.0,8.25630550179086,4.94821634062141,67.1953128073894,-0.52788060603752,2.8143608967909,0.0,0.0,7.99625378571471,4.90697344127256
Small Scale Industries,16-17,361.0,6.79538341897911,3.32817337461298,65.1215686450659,-1.43948820320989,3.45634160134833,0.0,0.0,8.25630550179086,4.94821634062141
Small Scale Industries,17-18,6481.96,6.45385134497769,3.9388264669163,68.3894670935422,-2.42697545810527,3.29609128087938,0.0,0.0,6.79538341897911,3.32817337461298
Small Scale Industries,18-19,770.91,3.87143694070356,3.72950573539129,70.4203405359551,-1.04961203910072,2.71004016031682,0.0,0.0,6.45385134497769,3.9388264669163
Small Scale Industries,19-20,822.05,-5.77772470686801,6.62343677628535,74.0995668836052,1.22362111042791,-2.84908234670684,1.0,1.0,3.87143694070356,3.72950573539129
Small Scale Industries,20-21,882.61,9.68959249192875,5.13140747176369,73.9180128154351,-1.05524166809383,6.41954127739844,0.0,0.0,-5.77772470686801,6.62343677628535
Small Scale Industries,21-22,534.88,7.60936497768895,6.69903414079852,78.6044905829916,-2.36247481487452,3.35991138278713,0.0,1.0,9.68959249192875,5.13140747176369
Small Scale Industries,22-23,3306.0,9.19075493028345,5.64914318907925,82.5992764460784,-0.878449448896405,2.94333273070453,0.0,0.0,7.60936497768895,6.69903414079852
Small Scale Industries,23-24,6171.63,6.48422363033757,4.95303550973656,83.669281580941,-0.828801355740078,2.86326302627855,0.0,0.0,9.19075493028345,5.64914318907925
Social Justice and Empowerment,05-06,1599.7,8.06073257166651,5.79652337561634,45.3070083333333,-0.988988302952292,4.47122116709618,0.0,0.0,,
Social Justice and Empowerment,06-07,5567.0,7.6608150670107,6.37288135593231,41.3485333333333,-0.66371764877261,4.38558322159378,0.0,1.0,8.06073257166651,5.79652337561634
Social Justice and Empowerment,07-08,5552.19,3.08669805921981,8.34926704907581,43.5051833333333,-2.58337749259838,2.07395272619111,0.0,1.0,7.6608150670107,6.37288135593231
Social Justice and Empowerment,09-10,9202.0,8.49758470221235,11.9893899204244,45.7258121212121,-3.25348368945179,4.52714707154176,1.0,1.0,7.86188883286074,10.8823529411764
Social Justice and Empowerment,10-11,10474.87,5.24131619937695,8.91179336483371,46.6704666666667,-3.42928468606061,3.34731098254233,0.0,1.0,8.49758470221235,11.9893899204244
Social Justice and Empowerment,11-12,5453.0,5.45638755166587,9.47899691419801,53.4372333333333,-5.00488971805303,2.70728114800572,0.0,1.0,5.24131619937695,8.91179336483371
